Species,DR_tip_rate
Rhynchospora_inundata,0.033599168
Rhynchospora_microcephala,0.033599168
Rhynchospora_pusilla,0.033599168
Rhynchospora_capitellata,0.033599168
Rhynchospora_grayi,0.033599168
Rhynchospora_megalocarpa,0.033599168
Rhynchospora_globularis,0.033599168
Rhynchospora_fusca,0.059433271
Rhynchospora_alba,0.059433271
Cladium_jamaicense,0.039705074
Cladium_mariscoides,0.039705074
Scleria_reticularis,0.034140968
Scleria_oligantha,0.060699076
Scleria_triglomerata,0.060699076
Scleria_muehlenbergii,0.025836347
Scleria_ciliata,0.025836347
Mayaca_fluviatilis,0.011257483
Hypoxis_hirsuta,0.015578276
Curculigo_orchioides,0.015578276
Iris_sp.,0.084865825
Iris_japonica,0.084865825
Iris_tectorum,0.068000702
Iris_dichotoma,0.094813813
Iris_domestica,0.094813813
Iris_mandshurica,0.101168875
Iris_tigridia,0.101168875
Iris_sanguinea,0.067221213
Iris_versicolor,0.126002289
Iris_pseudacorus,0.126002289
Iris_setosa,0.10642399
Iris_ensata,0.086030966
Iris_ruthenica,0.068571875
Iris_lactea,0.068571875
Iris_speculatrix,0.043061844
Iris_kobayashii,0.025264644
Iris_nertchinskia,0.025264644
Sisyrinchium_angustifolium,0.197253383
Sisyrinchium_mucronatum,0.197253383
Sisyrinchium_atlanticum,0.226549851
Sisyrinchium_albidum,0.226549851
Sisyrinchium_montanum,0.063949721
Sisyrinchium_rosulatum,0.033944935
Crocus_sp.,0.013419089
Allium_plurifoliatum,0.027612246
Allium_schoenoprasum,0.027612246
Allium_senescens,0.027612246
Allium_thunbergii,0.027612246
Allium_anisopodium,0.027612246
Allium_ledebourianum,0.027612246
Allium_victorialis,0.027612246
Allium_cyaneum,0.027612246
Allium_cepa,0.027612246
Allium_monanthum,0.064070326
Allium_splendens,0.09680974
Allium_macrostemon,0.09680974
Allium_maximowiczii,0.114024336
Allium_fistulosum,0.114024336
Allium_condensatum,0.097053028
Allium_chinense,0.097053028
Allium_tenuissimum,0.089555249
Allium_bidentatum,0.089555249
Allium_ramosum,0.07458936
Allium_tricoccum,0.083428547
Allium_neriniflorum,0.083428547
Allium_macranthum,0.056717232
Allium_canadense,0.047498274
Allium_vineale,0.036799957
Nothoscordum_bivalve,0.020974493
Lycoris_chinensis,0.114836852
Lycoris_radiata,0.114836852
Lycoris_aurea,0.114543082
Lycoris_rosea,0.114543082
Narcissus_jonquilla,0.067319272
Narcissus_pseudo-narcissus,0.067319272
Zephyranthes_simpsonii,0.032804008
Crinum_moorei_X_ornatum,0.021653183
Scilla_sibirica,0.023662481
Puschkinia_scilloides,0.023662481
Scilla_scilloides,0.023662481
Anemarrhena_asphodeloides,0.019180609
Hosta_plantaginea,0.071550335
Hosta_ventricosa,0.071550335
Yucca_filamentosa,0.068056022
Yucca_flaccida,0.119900959
Yucca_aloifolia,0.119900959
Chlorophytum_nepalense,0.026877631
Convallaria_pseudomajalis,0.122655559
Convallaria_majalis,0.122655559
Reineckea_carnea,0.118191069
Rohdea_fimbriata,0.193577543
Rohdea_chinensis,0.193577543
Rohdea_japonica,0.193577543
Liriope_spicata,0.150013327
Liriope_graminifolia,0.269960428
Liriope_minor,0.473404893
Liriope_muscari,0.473404893
Liriope_longipedicellata,0.269960428
Ophiopogon_japonicus,0.189705512
Ophiopogon_bodinieri,0.189705512
Ophiopogon_intermedius,0.126090566
Polygonatum_filipes,0.720534757
Polygonatum_nodosum,0.720534757
Polygonatum_macropodum,0.635256574
Polygonatum_odoratum,1.091191858
Polygonatum_inflatum,1.091191858
Polygonatum_acuminatifolium,0.849502588
Polygonatum_involucratum,0.52611091
Polygonatum_humile,0.52611091
Polygonatum_megaphyllum,0.338056318
Polygonatum_biflorum,0.443117671
Polygonatum_pubescens,0.443117671
Polygonatum_cyrtonema,0.212969111
Polygonatum_sibiricum,0.175231902
Polygonatum_zanlanscianense,0.253280109
Polygonatum_cirrhifolium,0.253280109
Polygonatum_franchetii,0.109438271
Disporopsis_aspersa,0.140657495
Disporopsis_pernyi,0.140657495
Maianthemum_bicolor,0.232739149
Maianthemum_japonicum,0.232739149
Maianthemum_dilatatum,0.299884133
Maianthemum_canadense,0.299884133
Maianthemum_racemosum,0.127550979
Maianthemum_trifolium,0.256205498
Maianthemum_stenolobum,0.430371705
Maianthemum_tatsienense,0.430371705
Maianthemum_dahuricum,0.190074394
Maianthemum_tubiferum,0.23032912
Maianthemum_lichiangense,0.23032912
Asparagus_lycopodineus,0.036337795
Asparagus_filicinus,0.120244077
Asparagus_cochinchinensis,0.120244077
Asparagus_schoberioides,0.122541257
Asparagus_trichophyllus,0.122541257
Hemerocallis_lilioasphodelus,0.047986904
Hemerocallis_middendorffii,0.092020254
Hemerocallis_citrina,0.092020254
Hemerocallis_minor,0.092020254
Hemerocallis_fulva,0.047784332
Hemerocallis_dumortieri,0.047784332
Streptopus_roseus,0.018303425
Streptopus_koreanus,0.018303425
Platanthera_ussuriensis,0.129201872
Platanthera_japonica,0.153507814
Platanthera_fuscescens,0.153507814
Platanthera_hyperborea,0.107565488
Platanthera_chlorantha,0.097464069
Platanthera_minor,0.115210965
Platanthera_mandarinorum,0.115210965
Galearis_spectabilis,0.118087352
Galearis_tschiliensis,0.118087352
Gymnadenia_conopsea,0.09145195
Dactylorhiza_viridis,0.051561784
Ponerorchis_gracilis,0.053214898
Ponerorchis_cucullata,0.053214898
Habenaria_linearifolia,0.049638411
Habenaria_dentata,0.049638411
Habenaria_floribunda,0.041945321
Habenaria_repens,0.041945321
Herminium_alaschanicum,0.077944829
Herminium_monorchis,0.077944829
Herminium_lanceum,0.045736557
Spiranthes_cernua,0.059967415
Spiranthes_vernalis,0.094517066
Spiranthes_sinensis,0.094517066
Spiranthes_lacera,0.036530067
Spiranthes_tuberosa,0.036530067
Spiranthes_gracilis,0.036530067
Goodyera_tesselata,0.033334602
Goodyera_velutina,0.063746605
Goodyera_pubescens,0.063746605
Goodyera_schlechtendaliana,0.046993148
Goodyera_repens,0.053072824
Goodyera_biflora,0.053072824
Cephalanthera_erecta,0.092035788
Cephalanthera_falcata,0.092035788
Cephalanthera_longifolia,0.050814427
Epipactis_mairei,0.073336861
Epipactis_thunbergii,0.073336861
Epipactis_papillosa,0.090592621
Epipactis_helleborine,0.090592621
Neottia_camtschatea,0.031479825
Neottia_papilligera,0.031479825
Neottia_acuminata,0.031479825
Epipogium_aphyllum,0.025151753
Bulbophyllum_kwangtungense,0.04865059
Bulbophyllum_inconspicuum,0.04865059
Dendrobium_huoshanense,0.051051775
Dendrobium_moniliforme,0.051051775
Malaxis_unifolia,0.054092316
Liparis_pauliana,0.076851578
Liparis_lilifolia,0.103005026
Liparis_japonica,0.103005026
Malaxis_monophyllos,0.049917039
Oberonioides_microtatantha,0.044535048
Crepidium_longifolium,0.038890804
Liparis_campylostalix,0.034465414
Pteroglossaspis_ecristata,0.037610377
Cymbidium_floribundum_var._pumilum,0.049495248
Cymbidium_floribundum,0.049495248
Cymbidium_goeringii,0.071358042
Cymbidium_faberi,0.071358042
Phalaenopsis_subparishii,0.043160531
Pelatantheria_scolopendrifolia,0.054880082
Holcoglossum_flavescens,0.054880082
Epidendrum_magnoliae,0.033519899
Tipularia_discolor,0.065426776
Changnienia_amoena,0.065426776
Calypso_bulbosa,0.047174534
Aplectrum_hyemale,0.049737164
Cremastra_appendiculata,0.049737164
Oreorchis_fargesii,0.087889994
Oreorchis_patens,0.087889994
Corallorhiza_trifida,0.074916741
Corallorhiza_maculata,0.074916741
Corallorhiza_odontorhiza,0.074916741
Calanthe_arcuata,0.046013806
Calanthe_alpina,0.172407572
Calanthe_davidii,0.172407572
Calanthe_alismifolia,0.137291733
Calanthe_tricarinata,0.136564835
Calanthe_discolor,0.264688847
Calanthe_tsoongiana,0.264688847
Calanthe_graciliflora,0.184455764
Calanthe_reflexa,0.072793455
Tainia_dunnii,0.0362665
Pholidota_yunnanensis,0.065636201
Pleione_formosana,0.128284547
Pleione_bulbocodioides,0.128284547
Bletilla_striata,0.046706876
Calopogon_tuberosus,0.03165232
Platanthera_ciliaris,0.015731493
Platanthera_grandiflora,0.015731493
Platanthera_densa,0.015731493
Platanthera_psycodes,0.015731493
Platanthera_lacera,0.015731493
Platanthera_orbiculata_var._macrophylla,0.015731493
Platanthera_flava_var._herbiola,0.015731493
Platanthera_tipuloides,0.015731493
Platanthera_hookeri,0.015731493
Platanthera_clavellata,0.015731493
Pogonia_japonica,0.034905712
Pogonia_ophioglossoides,0.034905712
Isotria_verticillata,0.019032164
Cyrtosia_septentrionalis,0.015429775
Cypripedium_calceolus_var._pubescens,0.018217158
Cypripedium_acaule,0.052542295
Cypripedium_macranthos,0.147290586
Cypripedium_franchetii,0.147290586
Cypripedium_calceolus,0.128692408
Cypripedium_henryi,0.128692408
Cypripedium_japonicum,0.040427164
Cypripedium_guttatum,0.050214007
Cypripedium_yatabeanum,0.050214007
Gastrodia_elata,0.008794423
Triphora_trianthophora,0.008794423
Melanthium_hybridum,0.035619017
Stenanthium_gramineum,0.035619017
Amianthium_muscitoxicum,0.03157592
Veratrum_grandiflorum,0.081751203
Veratrum_dahuricum,0.157572502
Veratrum_viride,0.157572502
Veratrum_parviflorum,0.061273647
Veratrum_maackii,0.223806224
Veratrum_nigrum,0.298126751
Veratrum_oblongum,0.298126751
Veratrum_schindleri,0.157620064
Veratrum_japonicum,0.099147147
Schoenocaulon_dubium,0.018432695
Trillium_erectum,0.098417007
Trillium_vaseyi,0.174221985
Trillium_catesbaei,0.174221985
Trillium_tschonoskii,0.101908206
Trillium_camschatcense,0.101908206
Trillium_grandiflorum,0.035541031
Paris_fargesii,0.13351312
Paris_polyphylla_var._chinensis,0.20610717
Paris_polyphylla,0.20610717
Paris_polyphylla_var._stenophylla,0.130458249
Paris_polyphylla_var._yunnanensis,0.130458249
Paris_verticillata,0.052742356
Trillium_undulatum,0.034843815
Disporum_cantoniense,0.103436767
Disporum_sessile,0.103436767
Disporum_viridescens,0.061459905
Disporum_megalanthum,0.03425325
Uvularia_sessilifolia,0.031352208
Uvularia_perfoliata,0.049504791
Uvularia_grandiflora,0.072415554
Uvularia_pudica,0.072415554
Prosartes_sp.,0.015755673
Clintonia_udensis,0.025392926
Tricyrtis_latifolia,0.046023536
Tricyrtis_maculata,0.079064637
Tricyrtis_macropoda,0.079064637
Gagea_triflora,0.038122862
Gagea_serotina,0.038122862
Tulipa_edulis,0.081752939
Tulipa_erythronioides,0.081752939
Erythronium_americanum,0.05718828
Erythronium_japonicum,0.040394544
Medeola_virginiana,0.032253941
Clintonia_umbellulata,0.063635486
Clintonia_borealis,0.063635486
Cardiocrinum_cathayanum,0.036307301
Lilium_rosthornii,0.157090716
Lilium_leucanthum,0.275495126
Lilium_brownii_var._brownii,0.275495126
Lilium_speciosum_var._gloriosoides,0.123692062
Lilium_philadelphicum,0.120304093
Lilium_taliense,0.120304093
Lilium_michauxii,0.192504023
Lilium_superbum,0.192504023
Lilium_canadense,0.131009757
Lilium_pumilum,0.238639407
Lilium_pensylvanicum,0.238639407
Lilium_distichum,0.218301789
Lilium_cernuum,0.198548176
Lilium_davidii,0.171417737
Lilium_concolor_var._partheneion,0.293621114
Lilium_amabile,0.293621114
Lilium_concolor_var._buschianum,0.406079806
Lilium_callosum,0.612045646
Lilium_concolor,0.612045646
Lilium_lancifolium,0.191121069
Lilium_brownii,0.097804035
Fritillaria_ussuriensis,0.16564448
Fritillaria_thunbergii,0.16564448
Fritillaria_taipaiensis,0.164021874
Fritillaria_hupehensis,0.164021874
Fritillaria_pallidiflora,0.077968544
Smilax_riparia_var._acuminata,0.115316027
Smilax_riparia,0.115316027
Smilax_nipponica,0.066897821
Smilax_herbacea,0.037263587
Smilax_glabra,0.102909627
Smilax_glaucochina,0.191265993
Smilax_arisanensis,0.27159385
Smilax_china,0.341977587
Smilax_davidiana,0.341977587
Smilax_outanscianensis,0.255220602
Smilax_discotis,0.287713815
Smilax_polycolea,0.287713815
Smilax_cocculoides,0.147023172
Smilax_glauca,0.122229427
Smilax_auriculata,0.199192405
Smilax_smallii,0.29041626
Smilax_laurifolia,0.29041626
Smilax_pumila,0.186111288
Smilax_walteri,0.305073127
Smilax_rotundifolia,0.305073127
Smilax_sieboldii,0.153954753
Smilax_moranensis,0.153954753
Smilax_stans,0.081187789
Smilax_nervomarginata,0.21346331
Smilax_nervomarginata_var._liukiuensis,0.21346331
Heterosmilax_japonica,0.114627493
Smilax_bona-nox,0.053619957
Smilax_microphylla,0.036166293
Smilax_nigrescens,0.022030455
Dioscorea_japonica_var._pilifera,0.011920263
Dioscorea_collettii_var._hypoglauca,0.011920263
Dioscorea_kamoonensis,0.043190002
Dioscorea_bulbifera,0.043190002
Dioscorea_alata,0.12458046
Dioscorea_batatas,0.12458046
Dioscorea_oppositifolia,0.087237799
Dioscorea_japonica,0.064950826
Dioscorea_hemsleyi,0.043511031
Dioscorea_villosa,0.126505871
Dioscorea_collettii,0.126505871
Dioscorea_tokoro,0.112856054
Dioscorea_spongiosa,0.09440716
Dioscorea_septemloba,0.072938584
Dioscorea_panthaica,0.096027209
Dioscorea_gracillima,0.096027209
Dioscorea_zingiberensis,0.072798423
Dioscorea_nipponica,0.031101552
Aletris_spicata,0.015045054
Aletris_farinosa,0.015045054
Croomia_japonica,0.013641507
Stemona_tuberosa,0.013641507
Acorus_gramineus,0.019192274
Acorus_tatarinowii,0.019192274
Acorus_calamus_var._angustatus,0.021269663
Acorus_calamus,0.021269663
Sassafras_albidum,0.075774715
Sassafras_tzumu,0.075774715
Cinnamomum_subavenium,0.151206062
Cinnamomum_chekiangense,0.151206062
Cinnamomum_jensenianum,0.19566866
Cinnamomum_wilsonii,0.19566866
Cinnamomum_bodinieri,0.156551681
Cinnamomum_camphora,0.156551681
Cinnamomum_septentrionale,0.05740977
Litsea_auriculata,0.073571311
Litsea_veitchiana,0.073571311
Litsea_subcoriacea,0.073571311
Litsea_hupehana,0.073571311
Litsea_coreana_var._sinensis,0.073571311
Litsea_sericea,0.23003972
Litsea_rubescens,0.23003972
Litsea_cubeba,0.115606847
Litsea_ichangensis,0.096082399
Litsea_mollis,0.112895902
Litsea_elongata,0.112895902
Litsea_coreana,0.101290707
Litsea_pungens,0.073571311
Neolitsea_wushanica,0.091257317
Neolitsea_aurata_var._chekiangensis,0.091257317
Neolitsea_aurata_var._paraciculata,0.091257317
Neolitsea_confertifolia,0.133115517
Neolitsea_aurata,0.133115517
Actinodaphne_cupularis,0.075525479
Lindera_glauca,0.128044993
Lindera_fragrans,0.128044993
Lindera_erythrocarpa,0.107484031
Lindera_obtusiloba,0.092911371
Lindera_benzoin,0.201858383
Lindera_fruticosa,0.201858383
Lindera_reflexa,0.114236348
Lindera_megaphylla,0.05677402
Lindera_supracostata,0.05677402
Lindera_chienii,0.05677402
Lindera_floribunda,0.05677402
Lindera_rubronervia,0.05677402
Lindera_setchuenensis,0.05677402
Lindera_pulcherrima_var._hemsleyana,0.05677402
Lindera_aggregata,0.05677402
Machilus_montana,0.051211855
Machilus_grijsii,0.091562604
Machilus_ichangensis,0.160324236
Machilus_microcarpa,0.471311329
Machilus_leptophylla,0.732851248
Machilus_thunbergii,1.06560141
Machilus_pauhoi,1.06560141
Machilus_lichuanensis,0.284939773
Phoebe_bournei,0.069716062
Phoebe_sheareri,0.250243255
Phoebe_zhennan,0.250243255
Phoebe_chekiangensis,0.126717459
Phoebe_neurantha,0.04671725
Phoebe_faberi,0.04671725
Persea_palustris,0.02038168
Chimonanthus_praecox,0.032234194
Chimonanthus_nitens,0.032234194
Chimonanthus_salicifolius,0.01873609
Calycanthus_floridus,0.012542375
Magnolia_acuminata,0.013335639
Magnolia_sprengeri,0.013335639
Magnolia_macrophylla,0.013335639
Magnolia_fraseri,0.013335639
Magnolia_liliiflora,0.013335639
Magnolia_amoena,0.013335639
Magnolia_cylindrica,0.013335639
Magnolia_biondii,0.013335639
Magnolia_grandiflora,0.013335639
Magnolia_pyramidata,0.013335639
Magnolia_tripetala,0.013335639
Magnolia_officinalis,0.013335639
Magnolia_virginiana,0.013335639
Magnolia_denudata,0.013335639
Magnolia_maudiae,0.015437026
Magnolia_fordiana_var._fordiana,0.017018737
Magnolia_martini,0.019903107
Magnolia_figo,0.019903107
Magnolia_officinalis_subsp._biloba,0.013335639
Liriodendron_tulipifera,0.017463132
Liriodendron_chinense,0.017463132
Asimina_triloba,0.015857466
Asimina_parviflora,0.030501369
Asimina_pygmaea,0.056749161
Asimina_angustifolia,0.100861698
Asimina_incana,0.100861698
Asimina_incana_X_angustifolia,0.015857466
Asimina_incana_X_pygmea,0.015857466
Houttuynia_cordata,0.014429073
Saururus_cernuus,0.028559939
Saururus_chinensis,0.028559939
Gymnotheca_chinensis,0.019622079
Piper_wallichii,0.018235639
Piper_hancei,0.018235639
Hexastylis_arifolia,0.028808102
Asarum_fukienense,0.028808102
Asarum_sieboldii,0.087652602
Asarum_maximum,0.506758232
Asarum_ichangense,0.506758232
Hexastylis_virginica,0.333226792
Asarum_magnificum,0.386728607
Asarum_wulingense,0.386728607
Asarum_forbesii,0.147555985
Asarum_himalaicum,0.124018018
Asarum_pulchellum,0.124018018
Asarum_canadense,0.197743901
Asarum_debile,0.197743901
Asarum_caulescens,0.127977886
Asarum_caudigerum,0.028808102
Asarum_heterotropoides_var._mandshuricum,0.028808102
Saruma_henryi,0.015951835
Aristolochia_macrophylla,0.096436674
Aristolochia_manshuriensis,0.096436674
Aristolochia_moupinensis,0.093928804
Aristolochia_heterophylla,0.093928804
Endodeca_serpentaria,0.033057236
Aristolochia_debilis,0.056276139
Aristolochia_contorta,0.056276139
Aristolochia_tubiflora,0.033168473
Aristolochia_serpentaria,0.013803785
Chloranthus_fortunei,0.011796953
Chloranthus_serratus,0.022789154
Chloranthus_henryi,0.022789154
Sarcandra_glabra,0.008022245
Illicium_henryi,0.029346211
Illicium_lanceolatum,0.029346211
Illicium_floridanum,0.015445438
Schisandra_propinqua,0.024145619
Kadsura_longipedunculata,0.046949397
Kadsura_heteroclita,0.046949397
Schisandra_elongata,0.025147732
Schisandra_chinensis,0.0637093
Schisandra_repanda,0.0637093
Schisandra_sphenanthera,0.062981273
Schisandra_henryi,0.10380645
Schisandra_rubriflora,0.10380645
Nuphar_advena_subsp._advena,0.014622278
Nuphar_variegata,0.014622278
Brasenia_schreberi,0.00742946
Nymphaea_tetragona,0.009832788
Nymphaea_odorata,0.009832788
